host_response_time,host_acceptance_rate,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,neighbourhood_group,has_reviews
within_hour,1.0,1,50.07810266276256,14.426101913996764,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,365,1,25,160,48,46,4.77,4.88,4.65,1,8,0,0,3.82,6.934397209928558,35,1,1,1,1,1,1,0,0,0,0,1,2,2644,21.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,30,1,30,176,19,19,4.53,4.95,4.42,1,22,0,0,1.56,7.502738210754851,22,1,1,0,1,0,1,0,0,0,0,0,1,397,7.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,30,1,27,258,41,41,4.8,4.93,4.61,1,22,0,0,3.36,7.575584651557793,22,1,1,0,1,0,1,0,0,0,0,0,1,397,15.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,30,1,30,172,24,23,4.54,4.92,4.58,1,22,0,0,1.94,7.664815785285735,26,1,1,0,1,0,1,1,1,0,0,0,1,397,7.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,30,1,24,168,42,42,4.48,4.88,4.55,1,22,0,0,3.53,7.505492274737424,19,1,1,0,1,0,1,1,0,0,0,0,1,397,8.0,Old_Town_Center,1
within_hour,1.0,1,50.087584,14.4077461,Entire condo,Entire_home/apt,4,2.5,2.0,2.0,6,365,1,13,238,7,7,5.0,4.86,4.86,0,19,0,0,0.68,8.001019961323651,51,1,1,1,1,1,1,1,1,0,0,1,2,4913,21.0,Old_Town_Center,1
within_hour,1.0,1,50.07212132444577,14.431829920223334,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,10,146,95,91,4.88,4.84,4.86,1,21,0,0,7.56,7.024649030453636,28,1,1,1,1,1,1,1,0,0,0,1,2,2240,7.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.09264,14.42602,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,2,365,1,7,198,54,52,4.69,4.96,4.74,1,4,8,0,4.24,6.588926477533519,21,1,1,1,1,1,1,0,0,0,0,0,2,4490,29.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,30,1,28,178,37,37,4.51,4.97,4.49,1,22,0,0,3.11,7.502738210754851,23,1,1,0,1,0,1,0,0,0,0,0,1,397,7.0,Old_Town_Center,1
within_hour,1.0,1,50.07687655955926,14.414405760318935,Entire rental unit,Entire_home/apt,4,2.0,1.0,2.0,1,365,1,9,25,55,55,4.98,5.0,4.95,1,17,0,0,4.69,7.562681246721884,55,1,1,1,1,1,1,1,1,0,0,1,2,609,4.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,0.0,2,30,1,27,176,31,31,4.39,4.77,4.32,1,22,0,0,2.88,7.502738210754851,22,1,1,0,1,0,1,0,0,0,0,0,1,397,7.0,Old_Town_Center,1
within_hour,1.0,1,50.09114,14.44373,Entire rental unit,Entire_home/apt,3,1.0,1.0,1.0,3,365,1,10,232,42,42,4.93,4.81,4.79,1,15,0,0,3.46,7.007600613951853,31,1,1,0,1,1,1,1,1,0,0,1,2,4135,21.0,Near_Center_East,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,4,1.0,1.0,0.0,2,30,1,21,157,36,34,4.67,4.83,4.72,1,22,0,0,2.85,7.682943169878292,26,1,1,0,1,0,1,0,0,0,0,0,1,397,27.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,0.0,2,30,1,21,171,54,52,4.81,4.85,4.78,1,22,0,0,4.27,7.575584651557793,22,1,1,0,1,0,1,1,0,0,0,0,1,397,7.0,Old_Town_Center,1
within_hour,0.98,1,50.09134445740565,14.435155008238482,Private room in rental unit,Private_room,2,1.0,1.0,1.0,1,365,1,23,39,39,38,4.23,4.62,4.38,1,1,5,0,3.18,6.396929655216146,23,1,0,1,1,1,1,0,0,0,0,1,1,458,47.0,Old_Town_Center,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,30,1,23,171,56,55,4.71,4.89,4.7,1,22,0,0,4.43,7.502738210754851,25,1,1,0,1,0,1,0,0,0,0,0,1,397,6.0,Old_Town_Center,1
within_hour,1.0,1,50.092203,14.435739,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,365,1,17,141,8,7,5.0,5.0,5.0,1,6,0,0,0.65,7.508238774678663,59,1,1,1,1,1,1,1,1,0,1,1,3,394,245.0,Old_Town_Center,1
within_hour,1.0,1,50.08833105144948,14.416093905401748,Entire rental unit,Entire_home/apt,8,2.0,2.0,4.0,2,365,1,11,96,14,14,5.0,5.0,5.0,1,1,0,0,1.37,7.992268643270745,56,1,1,1,1,1,1,1,1,0,0,1,2,2469,26.0,Old_Town_Center,1
within_hour,1.0,1,50.07906803883912,14.43398476718139,Entire rental unit,Entire_home/apt,8,2.0,3.0,0.0,1,365,1,3,243,0,0,4.83,4.87,4.78,1,11,0,0,0.0,8.101374671228582,53,1,1,1,1,1,1,1,1,0,0,1,2,2064,9999.0,New_Town_Vinohrady,0
within_hour,1.0,1,50.0834708,14.4322227,Private room in rental unit,Private_room,2,2.0,1.0,1.0,1,365,1,5,49,63,63,4.59,4.92,4.68,1,1,27,0,5.18,6.501289670540389,23,1,1,0,1,0,1,0,0,0,0,0,2,682,28.0,Old_Town_Center,1
within_hour,0.99,1,50.0698411,14.4579223,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,16,211,21,21,4.9,4.86,4.76,0,4,0,0,3.41,6.877296071497429,39,1,1,0,1,1,1,1,1,0,0,1,2,873,74.0,Near_Center_East,1
within_hour,0.95,1,50.10628309613546,14.503065436564697,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,2,365,1,15,38,42,42,4.9,4.62,4.95,0,1,0,0,3.74,7.112327444710911,40,1,1,1,1,1,1,1,1,0,0,0,2,1949,74.0,Outer_Districts,1
within_hour,0.92,1,50.1078956,14.3913788,Private room in rental unit,Private_room,2,1.5,1.0,1.0,10,90,1,8,39,3,3,4.33,4.67,4.33,0,6,8,0,0.26,6.398594934535208,31,1,1,1,1,1,0,1,1,0,0,1,2,2792,32.0,North_West_Districts,1
within_hours,0.88,1,50.051,14.42244,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,90,1,16,86,42,42,4.79,4.45,4.67,0,1,0,0,3.55,7.057036981697891,34,1,1,1,1,1,0,0,1,0,1,0,2,2315,14.0,Outer_Districts,1
within_hour,1.0,1,50.129500688931394,14.49337172275392,Entire rental unit,Entire_home/apt,5,1.0,1.0,2.0,2,365,1,26,298,54,54,4.83,4.76,4.8,1,8,0,0,4.55,7.3395376954076745,38,1,1,1,1,1,1,1,0,0,1,1,3,3339,7.0,Outer_Districts,1
within_hour,0.91,1,50.08768122791622,14.343526773154736,Entire rental unit,Entire_home/apt,2,1.0,1.0,0.0,1,9,1,13,39,19,19,4.95,4.84,4.84,0,3,0,0,1.8,6.90875477931522,26,1,1,0,1,1,1,0,1,0,0,0,2,3368,51.0,North_West_Districts,1
within_hour,0.99,1,50.07312253186647,14.450110459600026,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,29,172,37,37,4.95,4.78,4.92,0,28,0,0,3.16,6.872128101338986,38,1,1,1,1,1,1,1,0,0,0,1,3,3133,29.0,Near_Center_East,1
within_hour,0.97,1,50.0837014,14.4196816,Entire rental unit,Entire_home/apt,6,2.0,3.0,6.0,2,366,1,0,0,46,46,4.87,5.0,4.83,0,4,0,0,4.13,8.610683534503575,70,1,1,1,1,1,1,1,1,0,1,1,2,408,23.0,Old_Town_Center,1
within_hour,0.99,1,50.07236,14.45029,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,24,164,57,57,4.88,4.82,4.88,0,28,0,0,4.87,6.872128101338986,38,1,1,1,1,1,1,1,0,0,0,1,3,3133,6.0,Near_Center_East,1
within_hour,0.99,1,50.07073,14.45264,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,11,152,45,45,4.98,4.89,4.91,0,28,0,0,3.9,6.899723107284872,38,1,1,1,1,1,1,1,0,0,0,1,3,3133,20.0,Near_Center_East,1
within_hour,0.99,1,50.071287485492526,14.450344421563102,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,1,365,1,25,165,54,54,4.96,4.78,4.89,0,28,0,0,4.62,6.828712071641684,38,1,1,1,1,1,1,1,0,0,0,1,3,3133,26.0,Near_Center_East,1
within_hour,0.99,1,50.07295,14.45206,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,1,365,1,16,159,50,50,5.0,4.84,4.96,0,28,0,0,4.36,7.027314514039777,38,1,1,1,1,1,1,1,0,0,0,1,3,3133,16.0,Near_Center_East,1
within_hour,0.99,1,50.07120333370387,14.45080775456561,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,0,41,42,42,4.95,4.79,4.83,0,28,0,0,3.58,7.677400430514807,38,1,1,1,1,1,1,1,0,0,0,1,3,3133,75.0,Near_Center_East,1
within_hour,1.0,1,50.0787960896968,14.456633380950947,Entire condo,Entire_home/apt,3,1.0,1.0,2.0,1,730,1,15,339,49,49,4.73,4.88,4.69,1,2,0,0,4.2,7.338238150065589,53,1,1,1,1,1,1,1,0,0,0,1,2,740,17.0,Near_Center_East,1
within_hour,0.94,1,50.04452,14.32404,Entire rental unit,Entire_home/apt,5,1.5,1.0,2.0,2,60,1,11,195,33,31,5.0,4.85,4.91,1,1,0,0,2.64,7.5411524551363085,66,1,1,1,1,1,1,1,1,0,0,0,2,2975,4.0,Outer_Districts,1
within_hour,1.0,1,50.09035,14.43163,Entire condo,Entire_home/apt,2,2.0,1.0,1.0,1,365,1,7,256,122,122,4.79,4.93,4.85,1,4,0,0,10.03,6.9363427358340495,44,1,1,1,1,1,1,0,0,0,1,1,2,924,7.0,Old_Town_Center,1
within_hour,1.0,1,50.0767745,14.4325836,Entire condo,Entire_home/apt,5,1.0,1.0,3.0,2,365,1,7,74,63,61,4.87,4.86,4.84,1,2,0,0,4.99,7.1808311990445555,46,1,1,1,1,1,1,1,1,0,0,1,2,3192,6.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07698,14.37937,Entire rental unit,Entire_home/apt,4,2.5,3.0,0.0,5,365,1,23,173,0,0,4.83,4.87,4.78,0,1,0,0,0.0,9.234154550075438,22,1,1,1,0,1,1,1,1,1,0,0,2,3588,9999.0,Near_Center_West_South,0
within_hour,0.99,1,50.0890543,14.4431065,Entire serviced apartment,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,28,362,50,50,4.7,4.6,4.66,1,7,1,0,4.81,7.2196420401307355,23,1,1,1,1,1,1,1,0,0,0,0,1,366,5.0,Near_Center_East,1
within_hour,0.99,1,50.0726658,14.3919787,Entire serviced apartment,Entire_home/apt,10,1.5,3.0,5.0,1,365,1,15,226,19,19,4.79,4.68,4.89,1,27,0,0,1.72,7.844632644464681,26,1,1,1,1,1,1,1,0,0,1,1,2,843,13.0,Near_Center_West_South,1
within_hour,1.0,1,50.1094188,14.4397538,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,90,1,17,238,66,66,4.94,4.82,4.91,1,9,0,0,5.64,7.454719949364001,50,1,1,1,1,1,1,1,1,0,0,0,2,3542,11.0,North_West_Districts,1
within_hour,1.0,1,50.077405201183446,14.435413566241762,Entire rental unit,Entire_home/apt,4,1.0,1.0,4.0,2,365,1,4,11,47,47,4.94,4.87,4.79,1,17,0,0,4.03,7.268920128193722,25,1,1,0,1,1,1,1,1,0,0,1,2,1942,16.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.08394748398287,14.45145251153976,Private room in rental unit,Private_room,2,1.5,1.0,1.0,1,365,1,28,43,59,59,4.27,4.61,4.51,1,5,11,0,5.0,6.4967749901858625,47,1,1,1,1,1,1,0,1,0,0,1,2,2767,29.0,Near_Center_East,1
within_hour,0.99,1,50.07138,14.39627,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,1,1125,1,29,364,2,2,5.0,5.0,5.0,1,11,0,0,0.22,7.217443431696533,17,1,1,0,1,0,1,0,1,0,0,0,2,1166,91.0,Near_Center_West_South,1
within_hour,0.99,1,50.09218,14.44431,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,29,364,3,3,4.67,5.0,4.67,1,18,0,0,0.31,8.246695943718557,19,1,1,1,1,0,1,0,1,0,1,0,2,1943,85.0,Near_Center_East,1
within_day,0.65,1,50.0710439,14.4602476,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,28,365,1,1,105,4,4,5.0,4.75,5.0,0,1,0,0,0.42,7.170888478512505,26,1,1,1,1,1,0,0,0,0,0,1,2,2939,28.0,Near_Center_East,1
within_hour,1.0,1,50.0833571,14.4553284,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,2,365,1,29,258,12,12,4.83,4.83,4.5,1,2,0,0,1.03,8.006700845440367,30,1,1,1,1,1,1,1,1,0,0,1,2,433,72.0,Near_Center_East,1
within_hour,1.0,1,50.08237,14.43153,Entire rental unit,Entire_home/apt,7,2.0,2.0,4.0,4,365,1,10,141,68,68,4.88,4.96,4.91,1,4,0,0,5.59,7.690286020676768,32,1,1,1,1,1,1,1,1,0,1,1,2,925,9.0,Old_Town_Center,1
within_hour,0.96,1,50.07267863159299,14.440311875027533,Entire rental unit,Entire_home/apt,6,1.0,2.0,3.0,1,365,1,22,170,154,152,4.91,4.77,4.88,1,9,0,0,12.39,7.724004656676065,45,1,1,1,1,1,1,1,0,0,1,1,2,384,2.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.0770604,14.4172355,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,365,1,7,152,51,51,4.76,4.92,4.73,1,34,0,0,4.29,7.099201743553092,29,1,1,0,1,0,1,1,1,0,1,1,2,3173,23.0,New_Town_Vinohrady,1
within_hours,0.71,1,50.0891218,14.4644497,Entire condo,Entire_home/apt,3,1.5,1.0,2.0,4,10,1,0,87,4,4,4.75,4.5,4.75,0,1,0,0,0.34,7.8674885686991285,23,1,1,1,1,1,1,1,1,0,0,0,3,3626,72.0,Near_Center_East,1
within_hour,0.94,1,50.08406187174104,14.429320154459264,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,365,1,15,279,22,22,4.95,5.0,4.91,0,1,0,0,1.88,7.205635176410364,32,1,1,1,1,1,1,0,0,0,0,0,2,365,7.0,Old_Town_Center,1
within_hour,0.98,1,50.08370410000001,14.4189098,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,21,347,53,53,4.83,4.98,4.79,0,1,0,0,4.61,7.306531398939505,44,1,1,1,1,1,1,1,0,0,0,1,1,364,16.0,Old_Town_Center,1
within_hour,1.0,1,50.08370410000001,14.4189098,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,13,348,63,63,4.81,4.92,4.76,1,1,0,0,5.48,7.57095858316901,44,1,1,1,1,1,1,1,0,0,0,1,2,364,16.0,Old_Town_Center,1
within_hour,1.0,1,50.08370410000001,14.4189098,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,8,325,48,48,4.73,4.92,4.81,0,1,0,0,5.22,7.338888133838879,43,1,1,1,1,1,1,1,0,0,0,1,2,364,7.0,Old_Town_Center,1
within_hour,0.99,1,50.07256,14.39539,Entire serviced apartment,Entire_home/apt,8,1.0,2.0,4.0,1,365,1,16,336,40,40,4.58,4.63,4.65,1,27,0,0,3.34,7.598399329323964,34,1,1,1,1,1,1,1,0,0,1,1,2,843,7.0,Near_Center_West_South,1
within_hour,0.96,0,50.0903066,14.4270793,Entire rental unit,Entire_home/apt,4,1.0,2.0,0.0,2,365,1,3,230,75,70,4.67,4.85,4.63,0,13,0,0,5.95,7.220373836723949,47,1,1,1,1,1,1,1,1,0,1,1,2,2018,14.0,Old_Town_Center,1
within_hour,0.96,1,50.07067,14.43973,Entire rental unit,Entire_home/apt,6,1.0,2.0,3.0,2,365,1,19,162,150,145,4.77,4.79,4.75,1,9,0,0,12.03,7.606387389772652,42,1,1,1,1,1,1,1,0,0,1,1,2,384,14.0,New_Town_Vinohrady,1
within_hour,0.69,1,50.08785,14.42071,Entire serviced apartment,Entire_home/apt,2,1.0,1.0,1.0,2,64,1,23,324,3,3,5.0,5.0,5.0,1,2,0,0,3.0,7.553810852008231,35,1,1,1,1,1,1,1,0,0,1,1,3,386,3.0,Old_Town_Center,1
within_hour,0.99,1,50.07927,14.41524,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,30,1,30,30,39,39,4.85,4.92,4.72,1,74,0,0,3.27,7.153833801578843,27,1,1,1,1,1,1,1,0,0,0,0,3,4385,7.0,Old_Town_Center,1
within_hour,1.0,1,50.07276107120806,14.45216265095728,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,365,1,9,215,39,39,4.69,4.72,4.36,1,61,0,0,3.2,6.831953565565855,34,1,1,0,1,1,1,0,1,0,0,1,3,3548,13.0,Near_Center_East,1
within_hours,0.75,1,50.06685059834823,14.342147873174108,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,29,166,7,7,5.0,4.57,4.86,0,1,0,0,0.81,7.208600337960199,32,1,1,1,1,1,0,0,1,0,1,1,2,2384,78.0,Near_Center_West_South,1
within_hour,1.0,1,50.08071,14.41435,Entire serviced apartment,Entire_home/apt,4,1.5,0.0,1.0,1,365,1,8,328,36,36,4.72,4.86,4.58,1,62,0,0,3.07,7.474204806496124,41,1,1,1,1,1,1,1,1,0,0,1,2,4548,3.0,Old_Town_Center,1
within_hour,1.0,1,50.06060834749402,14.412055872380732,Other_Property,Entire_home/apt,3,1.0,1.0,1.0,2,30,1,15,89,40,40,4.75,4.8,4.7,0,18,0,0,3.91,7.544861068658458,39,1,1,1,1,0,1,0,1,0,0,1,2,2019,12.0,Near_Center_West_South,1
within_hour,1.0,1,50.08069,14.41366,Entire serviced apartment,Entire_home/apt,10,2.0,2.0,5.0,1,365,1,3,314,27,27,4.74,4.7,4.67,1,62,0,0,2.29,7.993619994827744,39,1,1,1,1,1,1,1,1,0,0,1,2,4548,21.0,Old_Town_Center,1
within_hour,1.0,1,50.08402159528945,14.419420131225218,Entire rental unit,Entire_home/apt,8,1.0,1.0,6.0,1,365,1,18,210,44,44,4.75,4.89,4.89,1,4,0,0,3.89,6.922643891475888,41,1,1,1,1,1,1,1,0,0,1,1,2,2204,21.0,Old_Town_Center,1
within_hour,1.0,1,50.07928150000001,14.4341785,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,5,33,37,37,4.86,4.78,4.76,1,2,0,0,3.23,6.912742820493176,30,1,1,1,1,1,1,1,1,0,0,0,1,1688,9.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.08610540000001,14.4082917,Entire rental unit,Entire_home/apt,6,1.5,1.0,3.0,1,365,1,23,74,86,86,4.98,5.0,4.94,0,5,0,0,7.39,7.631916513071252,46,1,1,1,1,1,1,1,0,0,0,1,2,2077,17.0,Old_Town_Center,1
within_hour,1.0,1,50.08301,14.44905,Entire rental unit,Entire_home/apt,3,1.0,1.0,1.0,2,365,1,12,89,66,65,4.95,4.68,4.89,0,2,0,0,5.32,7.294377299288821,37,1,1,1,1,1,1,1,0,0,1,1,2,381,6.0,Near_Center_East,1
within_hour,0.99,1,50.07222,14.40497,Entire rental unit,Entire_home/apt,2,1.5,1.0,1.0,3,365,1,4,215,53,53,4.85,4.81,4.83,1,3,0,0,4.44,7.0587581525186645,32,1,1,1,1,1,1,1,1,0,0,1,2,2914,20.0,Near_Center_West_South,1
within_hour,0.97,1,50.041638655076135,14.437141003704848,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,365,1,21,117,38,38,4.89,4.71,4.82,0,1,0,0,3.45,7.581719640125308,43,1,1,1,1,1,1,1,0,0,1,1,2,3172,31.0,Outer_Districts,1
within_hour,0.92,1,50.10704,14.39036,Entire rental unit,Entire_home/apt,7,1.0,3.0,4.0,3,30,1,5,21,15,15,4.53,4.8,4.6,1,6,8,0,1.38,7.709756864454165,38,1,1,1,1,1,1,1,1,0,0,1,2,2792,71.0,North_West_Districts,1
within_hour,1.0,1,50.09035203054204,14.433685146177211,Entire rental unit,Entire_home/apt,4,1.0,2.0,2.0,2,30,1,12,134,58,57,4.84,4.86,4.67,1,4,0,0,4.74,7.433666540166168,47,1,1,1,1,1,1,1,1,0,0,1,1,294,14.0,Old_Town_Center,1
within_hour,0.99,1,50.10237979999999,14.4356958,Entire condo,Entire_home/apt,4,1.0,1.0,0.0,1,365,1,22,315,31,31,4.9,4.87,4.77,0,1,0,0,2.66,6.831953565565855,26,1,1,1,0,1,1,1,1,0,1,0,2,1845,21.0,North_West_Districts,1
within_hour,1.0,1,50.09137639999999,14.4307335,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,30,1,14,157,33,33,4.82,4.97,4.79,1,22,0,0,2.77,7.519149957669823,24,1,1,0,1,0,1,0,0,0,0,0,1,397,4.0,Old_Town_Center,1
within_hour,1.0,1,50.1008034,14.3893491,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,24,52,25,25,4.92,4.92,4.8,0,1,0,0,2.11,7.717351272185329,45,1,1,1,1,1,1,1,1,0,0,1,2,2926,72.0,North_West_Districts,1
within_hours,1.0,1,50.0621601,14.3942381,Entire rental unit,Entire_home/apt,4,1.0,1.0,0.0,2,40,1,24,101,2,2,5.0,4.0,4.5,1,3,0,0,0.24,7.493873886783559,37,1,1,1,1,1,1,1,1,0,1,1,2,3788,209.0,Near_Center_West_South,1
within_hours,0.99,1,50.0674959,14.4079245,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,15,1,0,0,31,31,4.9,4.71,4.61,0,2,0,0,2.76,7.1808311990445555,35,1,1,1,1,1,1,1,1,0,0,1,2,1219,2.0,Near_Center_West_South,1
within_hour,0.92,1,50.0806297,14.4308984,Entire rental unit,Entire_home/apt,6,1.0,1.0,3.0,1,365,1,17,201,7,7,4.29,5.0,4.43,1,20,0,0,0.7,7.401231264413015,23,1,1,1,1,1,1,1,0,0,0,1,2,1121,67.0,Old_Town_Center,1
within_hour,1.0,1,50.0913111,14.4313185,Entire serviced apartment,Entire_home/apt,4,1.0,1.0,2.0,3,365,1,12,255,35,35,4.91,4.97,4.89,1,74,0,0,3.01,7.321188556739478,40,1,1,1,1,1,1,1,1,0,1,1,2,1109,4.0,Old_Town_Center,1
Unknown,1.0,1,50.0605824,14.3997537,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,2,365,1,0,100,4,4,5.0,4.75,5.0,0,1,0,0,0.34,7.470793774195062,39,1,1,1,1,1,1,1,1,0,0,1,2,2786,302.0,Near_Center_West_South,1
within_hour,0.64,1,50.08678168569328,14.477841418647465,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,20,365,1,0,268,7,7,5.0,4.86,5.0,0,6,0,0,0.73,7.284820912568604,30,1,1,1,1,1,0,1,1,0,0,1,2,627,78.0,Near_Center_East,1
within_hour,0.98,1,50.07347757810526,14.440419985912005,Private room in rental unit,Private_room,2,1.5,1.0,1.0,1,365,1,11,17,76,76,4.7,4.82,4.71,0,0,7,0,6.35,6.439350371100098,24,1,1,0,1,1,1,0,0,0,0,0,2,691,15.0,New_Town_Vinohrady,1
within_hour,0.98,1,50.10451,14.43319,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,2,365,1,13,195,64,64,4.97,4.77,4.91,0,1,0,0,5.53,7.25063551189868,37,1,1,1,1,1,1,1,1,0,0,1,2,379,19.0,North_West_Districts,1
within_hour,0.99,1,50.08635305001157,14.416925064705252,Entire rental unit,Entire_home/apt,4,1.0,1.0,4.0,2,365,1,9,231,58,58,4.84,4.93,4.84,0,3,0,0,4.96,7.80057265467065,31,1,1,1,1,1,1,0,0,0,0,0,2,3602,30.0,Old_Town_Center,1
within_hour,0.99,1,50.07582,14.43234,Private room in rental unit,Private_room,2,1.0,1.0,1.0,1,365,1,18,18,78,78,4.49,4.67,4.54,1,4,3,0,6.61,6.584791392385716,37,1,0,1,1,1,1,0,1,0,0,1,2,792,19.0,New_Town_Vinohrady,1
within_hour,0.97,1,50.0835702,14.4221829,Entire rental unit,Entire_home/apt,5,2.0,2.0,5.0,2,30,1,0,138,16,16,5.0,5.0,5.0,0,1,0,0,1.38,8.696008608880904,18,1,1,1,1,1,1,1,0,0,0,0,2,4195,72.0,Old_Town_Center,1
within_hour,0.94,1,50.09064270820002,14.472787011639422,Entire rental unit,Entire_home/apt,3,1.5,1.0,3.0,1,365,1,26,86,76,76,4.84,4.75,4.78,0,8,0,0,6.35,7.110696122978827,33,1,1,0,1,1,1,1,1,0,0,0,2,895,19.0,Near_Center_East,1
within_hour,0.99,1,50.0853899,14.4197808,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,365,1,30,163,43,43,4.33,4.72,4.44,1,56,0,0,3.71,6.890609120147166,30,1,1,1,1,1,1,0,0,0,0,0,2,2204,35.0,Old_Town_Center,1
within_hour,1.0,1,50.0796581,14.4176216,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,1,365,1,13,291,68,68,4.71,4.94,4.62,1,37,12,0,5.83,7.352441100243583,34,1,1,1,1,1,1,1,0,0,0,1,2,3419,4.0,Old_Town_Center,1
within_hour,0.99,1,50.0883149,14.4162797,Entire rental unit,Entire_home/apt,5,1.0,2.0,3.0,2,365,1,24,161,6,6,5.0,5.0,4.67,1,48,0,0,0.53,8.432070937999402,28,1,1,1,1,1,1,1,0,0,0,0,2,3191,75.0,Old_Town_Center,1
within_hour,0.99,1,50.08391931127987,14.446930753714335,Entire rental unit,Entire_home/apt,3,1.0,1.0,2.0,2,365,1,14,56,20,20,4.4,4.6,4.45,1,31,0,0,1.71,7.10002716662926,30,1,1,1,1,1,1,1,0,0,0,1,2,585,28.0,Near_Center_East,1
within_hour,0.99,1,50.07660309958374,14.426877470821166,Entire rental unit,Entire_home/apt,6,2.0,2.0,3.0,1,31,1,9,72,42,42,4.67,4.88,4.76,1,74,0,0,3.89,7.826443135456014,30,1,1,1,1,1,1,1,0,0,0,0,3,4385,6.0,New_Town_Vinohrady,1
Unknown,1.0,1,50.00522,14.48855,Entire home,Entire_home/apt,8,3.0,4.0,3.0,2,365,1,29,364,0,0,4.83,4.87,4.78,0,1,0,0,0.0,9.51480581246231,34,1,1,1,1,1,1,1,1,0,0,0,2,3115,9999.0,Outer_Districts,0
