host_acceptance_rate,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,has_reviews,calculated_host_listings_count_shared_rooms_log,bathrooms_log,calculated_host_listings_count_private_rooms_log,host_acceptance_rate_log,beds_log,days_since_last_review_log,number_of_reviews_log,bedrooms_log,reviews_per_month_log,accommodates_log,calculated_host_listings_count_entire_homes_log,number_of_reviews_ltm_log,host_response_time_Unknown,host_response_time_days_or_more,host_response_time_within_day,host_response_time_within_hour,host_response_time_within_hours,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,neighbourhood_group_Near_Center_East,neighbourhood_group_Near_Center_West_South,neighbourhood_group_New_Town_Vinohrady,neighbourhood_group_North_West_Districts,neighbourhood_group_Old_Town_Center,neighbourhood_group_Outer_Districts,property_type_freq,log_price
0.99,1,50.08439,14.43008,2,1.5,1.0,1.0,1,365,10,18,23,23,4.74,4.91,4.7,0,0,5,0,5.95,26,1,1,1,1,1,1,0,0,0,0,0,1,117,26.0,1,0.0,0.9162907318741551,1.791759469228055,0.688134638736401,0.6931471805599453,3.295836866004329,3.1780538303479458,0.6931471805599453,1.9387416595767009,1.0986122886681098,0.0,3.1780538303479458,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.6039438246004725
0.99,1,50.08419184115286,14.430703797338907,2,1.5,1.0,1.0,1,365,16,26,22,22,4.95,4.86,4.82,0,0,5,0,5.64,24,1,1,1,1,1,1,0,0,0,0,0,1,117,37.0,1,0.0,0.9162907318741551,1.791759469228055,0.688134638736401,0.6931471805599453,3.6375861597263857,3.1354942159291497,0.6931471805599453,1.8931119634883424,1.0986122886681098,0.0,3.1354942159291497,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.577861357721047
0.99,1,50.08435,14.43217,2,1.5,1.0,1.0,1,365,19,32,27,27,4.81,5.0,4.81,0,0,5,0,6.92,23,1,1,1,1,1,1,0,0,0,0,0,1,117,20.0,1,0.0,0.9162907318741551,1.791759469228055,0.688134638736401,0.6931471805599453,3.044522437723423,3.332204510175204,0.6931471805599453,2.0693912058263346,1.0986122886681098,0.0,3.332204510175204,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.577861357721047
1.0,1,50.0806297,14.4308984,2,1.0,1.0,1.0,1,365,16,71,25,25,4.92,4.96,4.92,1,32,0,0,7.28,37,1,1,1,1,1,1,1,0,0,1,0,1,961,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,3.258096538021482,0.6931471805599453,2.1138429683971682,1.0986122886681098,3.4965075614664802,3.258096538021482,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.330405211844402
1.0,1,50.0806297,14.4308984,2,1.0,1.0,1.0,1,365,19,74,8,8,4.88,4.75,4.63,1,32,0,0,2.4,36,1,1,1,1,0,1,1,0,0,1,0,1,961,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,2.1972245773362196,0.6931471805599453,1.2237754316221157,1.0986122886681098,3.4965075614664802,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.278628942320682
1.0,1,50.0806297,14.4308984,2,1.0,1.0,1.0,1,365,8,47,11,11,4.82,5.0,5.0,1,32,0,0,3.79,36,1,1,1,1,0,1,1,0,0,1,0,1,961,3.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.4849066497880004,0.6931471805599453,1.5665304114228238,1.0986122886681098,3.4965075614664802,2.4849066497880004,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.2305631534092925
1.0,1,50.0806297,14.4308984,2,1.0,1.0,1.0,1,365,0,39,4,4,5.0,5.0,5.0,1,32,0,0,1.33,36,1,1,1,1,0,1,1,0,0,1,0,1,961,75.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.330733340286331,1.6094379124341003,0.6931471805599453,0.8458682675776092,1.0986122886681098,3.4965075614664802,1.6094379124341003,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.603897968521881
1.0,1,50.0806297,14.4308984,2,1.0,1.0,1.0,1,365,13,68,7,7,4.86,4.86,4.86,1,32,0,0,2.08,36,1,1,1,1,0,1,1,0,0,1,0,1,961,2.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.0794415416798357,0.6931471805599453,1.1249295969854831,1.0986122886681098,3.4965075614664802,2.0794415416798357,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.107425474110705
1.0,1,50.080478234376926,14.43117734973755,2,1.0,1.0,1.0,1,30,15,65,0,0,4.83,4.87,4.78,0,3,0,0,0.0,35,1,1,1,1,1,1,1,1,0,1,0,2,317,9999.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,9.210340371976184,0.0,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.609375,7.887959336599945
1.0,1,50.08444,14.441,2,1.0,0.0,1.0,1,365,16,216,7,7,5.0,5.0,4.86,1,31,0,0,1.98,38,1,1,1,1,1,1,0,1,0,1,1,1,333,10.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.3978952727983707,2.0794415416798357,0.0,1.091923300517313,1.0986122886681098,3.4657359027997265,2.0794415416798357,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.340359303727752
1.0,1,50.0806297,14.4308984,6,1.0,2.0,4.0,1,365,21,54,9,9,4.89,4.78,4.67,0,5,0,0,3.33,33,1,1,1,1,1,1,1,0,0,1,0,2,1006,12.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,2.5649493574615367,2.302585092994046,1.0986122886681098,1.4655675420143985,1.9459101490553132,1.791759469228055,2.302585092994046,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.703007682479236
1.0,1,50.08966,14.42482,6,1.0,1.0,3.0,2,365,7,312,13,13,4.92,4.85,5.0,1,43,0,0,4.11,40,1,1,1,1,1,1,1,0,0,0,0,2,3049,5.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.791759469228055,2.6390573296152584,0.6931471805599453,1.631199404215613,1.9459101490553132,3.784189633918261,2.6390573296152584,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.675081857716334
1.0,1,50.08022911358036,14.432091166159584,2,1.0,1.0,1.0,1,365,9,211,11,11,5.0,4.91,4.82,1,1,0,0,3.11,37,1,1,1,1,0,1,1,1,0,0,0,1,2262,1.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.4849066497880004,0.6931471805599453,1.4134230285081433,1.0986122886681098,0.6931471805599453,2.4849066497880004,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.429520842786462
0.99,1,50.08395862002602,14.432068990677584,2,1.5,1.0,1.0,1,365,21,33,26,26,4.65,4.88,4.69,0,0,5,0,6.67,24,1,1,1,1,1,1,0,0,0,0,0,1,117,20.0,1,0.0,0.9162907318741551,1.791759469228055,0.688134638736401,0.6931471805599453,3.044522437723423,3.295836866004329,0.6931471805599453,2.0373166153791646,1.0986122886681098,0.0,3.295836866004329,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.577861357721047
1.0,1,50.04937602512,14.457931866767666,5,1.0,2.0,4.0,1,365,20,189,6,6,4.83,4.67,4.67,1,41,0,0,1.7,37,1,1,1,1,1,1,1,1,0,0,1,2,3119,40.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,3.713572066704308,1.9459101490553132,1.0986122886681098,0.9932517730102833,1.791759469228055,3.7376696182833684,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.08405565693430657,7.301822342137932
0.99,1,50.1067,14.43687,10,4.0,5.0,10.0,2,8,29,89,1,1,5.0,5.0,5.0,1,0,22,0,0.4,22,1,1,1,1,1,0,0,0,0,0,0,3,2467,74.0,1,0.0,1.6094379124341003,3.1354942159291497,0.688134638736401,2.3978952727983707,4.31748811353631,0.6931471805599453,1.791759469228055,0.33647223662121295,2.3978952727983707,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.06843065693430657,10.12667110305036
1.0,1,50.08297791716096,14.377982430160046,5,1.0,2.0,3.0,2,8,8,296,2,2,5.0,5.0,4.5,1,1,0,0,0.61,8,1,1,1,0,1,1,0,0,0,0,0,2,2680,76.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.343805421853684,1.0986122886681098,1.0986122886681098,0.4762341789963716,1.791759469228055,0.6931471805599453,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.901377353792616
1.0,1,50.08989579435938,14.426666818309448,8,2.5,3.0,4.0,2,365,6,316,18,18,5.0,4.89,4.94,1,43,0,0,5.68,42,1,1,1,1,1,1,1,0,0,0,0,2,3049,6.0,1,0.0,1.252762968495368,0.0,0.6931471805599453,1.6094379124341003,1.9459101490553132,2.9444389791664403,1.3862943611198906,1.8991179875485542,2.1972245773362196,3.784189633918261,2.9444389791664403,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.334951631422454
1.0,1,50.0806297,14.4308984,2,1.0,1.0,1.0,1,365,1,218,1,1,5.0,5.0,5.0,1,1,0,0,0.42,43,1,1,1,1,1,1,0,1,0,0,1,1,117,71.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.276666119016055,0.6931471805599453,0.6931471805599453,0.35065687161316933,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.241366283322318
0.89,1,50.08622,14.44822,4,1.0,1.0,2.0,1,365,24,243,0,0,4.83,4.87,4.78,0,3,0,0,0.0,30,1,1,1,1,1,1,1,1,0,0,0,2,108,9999.0,0,0.0,0.6931471805599453,0.0,0.636576829071551,1.0986122886681098,9.210340371976184,0.0,0.6931471805599453,0.0,1.6094379124341003,1.3862943611198906,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.983440063006542
0.91,1,50.0982051073267,14.335281507865314,2,1.0,1.0,1.0,1,365,29,364,0,0,4.83,4.87,4.78,1,3,1,0,0.0,7,1,0,1,0,0,0,1,1,0,0,0,2,335,9999.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6471032420585385,0.6931471805599453,9.210340371976184,0.0,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.06843065693430657,7.561121589530238
1.0,1,50.08661,14.44043,2,1.0,0.0,1.0,1,365,29,279,4,4,4.5,4.75,4.5,1,31,0,0,1.14,37,1,1,1,1,1,1,0,1,0,1,1,1,333,74.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.31748811353631,1.6094379124341003,0.0,0.76080582903376,1.0986122886681098,3.4657359027997265,1.6094379124341003,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.8690144506657065
0.91,1,50.09961,14.33731,4,1.0,0.0,2.0,1,365,25,353,3,3,3.33,3.0,3.33,1,3,1,0,0.91,6,1,0,1,0,0,0,1,1,0,0,0,2,335,77.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6471032420585385,1.0986122886681098,4.356708826689592,1.3862943611198906,0.0,0.6471032420585385,1.6094379124341003,1.3862943611198906,1.3862943611198906,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.60688453121963
1.0,1,50.08454,14.44174,2,1.0,0.0,1.0,1,365,23,223,7,7,5.0,5.0,5.0,1,31,0,0,2.0,38,1,1,1,1,1,1,0,1,0,1,1,1,333,11.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.0794415416798357,0.0,1.0986122886681098,1.0986122886681098,3.4657359027997265,2.0794415416798357,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.345636360828596
0.97,1,50.087556513194656,14.408659860491754,6,2.5,3.0,5.0,2,30,22,334,9,9,5.0,5.0,5.0,1,4,0,0,2.62,80,1,1,1,1,1,1,1,1,0,1,1,2,408,27.0,1,0.0,1.252762968495368,0.0,0.6780335427498971,1.791759469228055,3.332204510175204,2.302585092994046,1.3862943611198906,1.2864740258376797,1.9459101490553132,1.6094379124341003,2.302585092994046,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.520786726926367
1.0,1,50.0792621,14.4158992,2,1.5,1.0,1.0,2,365,30,36,3,3,5.0,5.0,4.33,1,24,0,0,0.92,42,1,1,1,1,1,1,1,0,0,1,1,2,3518,28.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,3.367295829986474,1.3862943611198906,0.6931471805599453,0.6523251860396903,1.0986122886681098,3.2188758248682006,1.3862943611198906,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.813591552952433
0.85,1,50.08392,14.43239,1,1.0,1.0,1.0,1,14,16,332,2,2,2.0,3.0,2.0,0,0,1,0,0.64,6,1,1,0,0,0,0,1,0,0,1,0,2,107,74.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6151856390902335,0.6931471805599453,4.31748811353631,1.0986122886681098,0.6931471805599453,0.49469624183610705,0.6931471805599453,0.0,1.0986122886681098,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.111467339502679
1.0,1,50.04451599999999,14.3240403,6,1.5,2.0,3.0,1,365,16,254,13,13,5.0,4.92,5.0,1,1,0,0,3.71,63,1,1,1,1,1,1,1,0,0,0,1,2,3451,2.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.6390573296152584,1.0986122886681098,1.5496879080283263,1.9459101490553132,0.6931471805599453,2.6390573296152584,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.609375,7.865955413933502
1.0,1,50.07843713783871,14.427490776124774,2,1.0,1.0,2.0,1,365,19,338,1,1,5.0,5.0,5.0,1,0,8,0,0.52,45,1,0,1,1,1,1,1,1,0,1,1,2,117,57.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,4.060443010546419,0.6931471805599453,0.6931471805599453,0.41871033485818504,1.0986122886681098,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.387090235656757
1.0,1,50.09142946457065,14.44508129255422,2,1.0,1.0,1.0,1,365,14,14,32,32,4.72,4.84,4.69,1,7,33,0,8.73,29,1,1,1,1,1,0,1,0,0,0,1,2,2680,16.0,1,0.0,0.6931471805599453,3.5263605246161616,0.6931471805599453,0.6931471805599453,2.833213344056216,3.4965075614664802,0.6931471805599453,2.2752138961979136,1.0986122886681098,2.0794415416798357,3.4965075614664802,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.934397209928558
1.0,1,50.0776325,14.4266734,2,1.0,1.0,2.0,1,365,11,291,1,1,5.0,5.0,5.0,1,0,8,0,1.0,48,1,0,1,1,1,1,1,1,0,1,1,2,117,27.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,3.332204510175204,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.400009517162692
1.0,1,50.07712701438295,14.427532604950397,3,1.0,0.0,3.0,1,365,16,334,1,1,5.0,4.0,5.0,1,0,8,0,0.36,12,1,0,1,0,1,0,1,1,0,0,0,2,117,82.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.3862943611198906,4.418840607796598,0.6931471805599453,0.0,0.3074846997479606,1.3862943611198906,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.02166970802919708,7.633853559681768
1.0,1,50.0776325,14.4266734,4,1.0,1.0,3.0,1,365,15,315,0,0,4.83,4.87,4.78,1,0,8,0,0.0,10,1,0,1,0,1,0,1,1,0,0,0,2,117,9999.0,0,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.3862943611198906,9.210340371976184,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02166970802919708,7.737616282857904
1.0,1,50.07699553386044,14.425503266607874,4,1.0,1.0,3.0,1,365,12,301,0,0,4.83,4.87,4.78,1,0,8,0,0.0,10,1,0,1,0,1,0,1,1,0,0,0,2,117,9999.0,0,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.3862943611198906,9.210340371976184,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.02166970802919708,7.713784616598755
1.0,1,50.0854115,14.4409142,4,1.0,1.0,2.0,2,365,11,86,8,8,5.0,4.75,4.88,1,35,0,0,2.29,36,1,1,1,1,1,1,1,1,0,0,0,2,2906,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.0794415416798357,2.1972245773362196,0.6931471805599453,1.1908875647772805,1.6094379124341003,3.58351893845611,2.1972245773362196,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.156176637480615
1.0,1,50.0854115,14.4409142,2,1.0,0.0,1.0,2,365,24,160,8,8,5.0,5.0,4.88,1,35,0,0,2.35,33,1,1,1,1,1,1,1,0,0,0,0,2,2906,70.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.2626798770413155,2.1972245773362196,0.0,1.208960345836975,1.0986122886681098,3.58351893845611,2.1972245773362196,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.180069874302796
1.0,1,50.0854115,14.4409142,2,1.0,1.0,1.0,2,365,12,137,10,10,4.9,4.5,4.6,1,35,0,0,2.91,35,1,1,1,1,1,1,1,1,0,0,0,2,2906,6.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.3978952727983707,0.6931471805599453,1.3635373739972745,1.0986122886681098,3.58351893845611,2.3978952727983707,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.150701457592526
0.5,1,50.07885998091464,14.42562885582447,2,1.0,1.0,1.0,1,5,10,45,0,0,4.83,4.87,4.78,0,0,1,0,0.0,40,1,1,1,1,1,1,0,0,0,0,0,2,301,9999.0,0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,9.210340371976184,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,7.00397413672268
0.97,1,50.08532656973503,14.420318893100823,6,1.0,2.0,3.0,1,365,13,315,13,13,4.69,5.0,4.85,0,54,0,0,3.68,49,1,1,1,1,1,1,1,1,0,0,1,2,2911,22.0,1,0.0,0.6931471805599453,0.0,0.6780335427498971,1.3862943611198906,3.1354942159291497,2.6390573296152584,1.0986122886681098,1.5432981099295553,1.9459101490553132,4.007333185232471,2.6390573296152584,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.260522598089852
1.0,1,50.0806297,14.4308984,7,1.0,1.0,3.0,1,32,25,116,9,9,4.89,4.89,4.89,0,1,0,0,2.78,37,1,1,1,1,1,1,1,0,0,1,0,2,107,28.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,3.367295829986474,2.302585092994046,0.6931471805599453,1.3297240096314962,2.0794415416798357,0.6931471805599453,2.302585092994046,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.32052696227274
1.0,1,50.0847454,14.4285145,4,1.0,1.0,2.0,2,365,2,60,14,14,5.0,4.93,4.93,1,1,0,0,4.24,44,1,1,1,1,1,1,1,1,0,0,1,2,213,12.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.5649493574615367,2.70805020110221,0.6931471805599453,1.6563214983329508,1.6094379124341003,0.6931471805599453,2.70805020110221,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.396948602621014
1.0,1,50.07712,14.43607,3,1.0,1.0,2.0,2,365,10,119,7,7,5.0,5.0,5.0,1,1,0,0,2.12,25,1,1,0,1,1,1,0,1,0,0,0,1,106,17.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.8903717578961645,2.0794415416798357,0.6931471805599453,1.1378330018213911,1.3862943611198906,0.6931471805599453,2.0794415416798357,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.10002716662926
1.0,1,50.07794414712659,14.426073659093452,5,1.0,1.0,3.0,2,365,17,159,3,3,5.0,4.67,4.67,1,3,0,0,1.08,26,1,1,1,1,1,1,1,0,0,0,0,2,609,21.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,3.091042453358316,1.3862943611198906,0.6931471805599453,0.7323678937132266,1.791759469228055,1.3862943611198906,1.3862943611198906,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.372118028337787
1.0,1,50.0566713,14.2835168,6,2.5,3.0,4.0,14,75,10,206,0,0,4.83,4.87,4.78,0,1,0,0,0.0,36,1,1,1,1,1,1,1,1,0,0,0,2,3765,9999.0,0,0.0,1.252762968495368,0.0,0.6931471805599453,1.6094379124341003,9.210340371976184,0.0,1.3862943611198906,0.0,1.9459101490553132,0.6931471805599453,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.609375,7.777373602657861
1.0,1,50.0532122,14.5126293,4,1.0,1.0,2.0,2,30,23,276,8,8,4.88,4.88,5.0,0,1,0,0,2.45,37,1,1,1,1,1,1,1,1,0,0,0,2,106,15.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.772588722239781,2.1972245773362196,0.6931471805599453,1.2383742310432684,1.6094379124341003,0.6931471805599453,2.1972245773362196,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.275864600546533
1.0,1,50.04439738736716,14.338719212281314,4,1.5,2.0,2.0,1,2,30,365,0,0,4.83,4.87,4.78,1,1,0,0,0.0,10,1,1,1,0,1,0,1,1,0,0,0,1,106,9999.0,0,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,9.210340371976184,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.609375,9.61587214452889
1.0,1,50.0876770058473,14.457486341713643,2,1.0,1.0,1.0,2,20,6,202,30,30,4.93,4.87,4.93,1,1,0,0,9.09,33,1,1,1,1,1,1,0,0,0,0,1,2,106,4.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,3.4339872044851463,0.6931471805599453,2.3115448343655176,1.0986122886681098,0.6931471805599453,3.4339872044851463,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.273092595999522
0.57,1,50.0885397917434,14.480446443859188,2,1.0,1.0,3.0,1,365,14,335,1,1,5.0,4.0,5.0,0,1,0,0,0.41,4,1,1,0,0,1,0,1,0,0,0,0,2,3799,73.0,1,0.0,0.6931471805599453,0.0,0.4510756193602167,1.3862943611198906,4.30406509320417,0.6931471805599453,0.6931471805599453,0.3435897043900769,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.591357046698551
1.0,1,50.07229,14.4314,6,1.5,1.0,2.0,1,365,8,143,17,17,4.94,4.94,5.0,1,17,0,0,4.86,39,1,1,1,1,1,1,1,0,0,1,0,2,2626,1.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.8903717578961645,0.6931471805599453,1.7681496035889213,1.9459101490553132,2.8903717578961645,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.1785454837637
0.96,0,50.09027,14.42514,6,1.0,2.0,3.0,1,365,3,225,17,17,5.0,5.0,4.88,0,13,0,0,4.47,43,1,1,1,1,1,1,1,1,0,1,1,2,2018,10.0,1,0.0,0.6931471805599453,0.0,0.6729444732424258,1.3862943611198906,2.3978952727983707,2.8903717578961645,1.0986122886681098,1.6992786164338898,1.9459101490553132,2.6390573296152584,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.466799475018602
0.82,0,50.07043991228445,14.418818727135658,2,1.0,1.0,1.0,2,15,25,63,2,2,4.5,5.0,4.0,0,2,0,0,0.57,33,0,1,1,1,1,1,0,1,0,1,0,2,1226,90.0,1,0.0,0.6931471805599453,0.0,0.598836501088704,0.6931471805599453,4.51085950651685,1.0986122886681098,0.6931471805599453,0.4510756193602167,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.273092595999522
1.0,1,50.095388186706174,14.454866731988638,5,2.5,2.0,3.0,1,365,30,365,0,0,4.83,4.87,4.78,1,1,0,0,0.0,6,1,1,1,0,1,0,1,1,0,0,0,2,3455,9999.0,0,0.0,1.252762968495368,0.0,0.6931471805599453,1.3862943611198906,9.210340371976184,0.0,1.0986122886681098,0.0,1.791759469228055,0.6931471805599453,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.609375,9.798182590890704
1.0,1,50.09065571986052,14.416239239990704,2,1.0,1.0,1.0,1,365,7,7,17,17,4.76,4.88,4.76,1,7,33,0,5.37,28,1,1,1,1,0,1,0,0,0,0,0,2,2680,18.0,1,0.0,0.6931471805599453,3.5263605246161616,0.6931471805599453,0.6931471805599453,2.9444389791664403,2.8903717578961645,0.6931471805599453,1.851599469584072,1.0986122886681098,2.0794415416798357,2.8903717578961645,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.61338421837956
0.99,1,50.0806297,14.4308984,4,1.0,1.0,1.0,2,365,15,53,2,2,5.0,5.0,4.0,1,31,0,0,0.61,24,1,1,1,1,1,1,1,0,0,0,1,2,585,90.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,4.51085950651685,1.0986122886681098,0.6931471805599453,0.4762341789963716,1.6094379124341003,3.4657359027997265,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.288927694521257
1.0,1,50.0806297,14.4308984,7,1.0,2.0,4.0,1,365,12,18,13,13,4.85,4.85,4.62,0,5,0,0,4.06,31,1,1,1,1,1,1,1,0,0,1,0,2,1006,21.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,3.091042453358316,2.6390573296152584,1.0986122886681098,1.6213664832993742,2.0794415416798357,1.791759469228055,2.6390573296152584,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.731492029245684
