id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7077799,Rental unit in Prague · ★4.61 · 1 bedroom · 1 bed · 1 bath,23136058,Elena,,Praha 2,50.07126,14.43086,Entire home/apt,7877,1,28,2022-12-28,0.29,5,268,2,
7079906,Rental unit in Prague · ★4.92 · 1 bedroom · 2 beds · 1 bath,28280611,Ivanushka,,Praha 2,50.07126,14.43099,Entire home/apt,7877,3,12,2020-02-15,0.13,10,277,0,
7080353,Rental unit in Prague · ★4.65 · 1 bedroom · 2 beds · 1 bath,28280611,Ivanushka,,Praha 2,50.07108,14.43116,Entire home/apt,7877,1,26,2017-01-08,0.27,10,277,0,
7080401,Rental unit in Prague · ★4.75 · 1 bedroom · 2 beds · 1 bath,28280611,Ivanushka,,Praha 2,50.06981,14.43091,Entire home/apt,7877,1,8,2018-11-06,0.08,10,277,0,
7126445,Loft in Praha 6 Hradčany · 1 bedroom · 1 bed · 1.5 baths,18083433,Martina,,Praha 1,50.09424,14.40565,Entire home/apt,1386,2,1,2016-10-03,0.01,1,0,0,
7147096,Rental unit in Prague · ★4.60 · 1 bedroom · 2 beds · 1 bath,37428727,Hana,,Praha 7,50.10129,14.43714,Private room,15000,2,87,2020-01-08,0.96,1,205,0,
7152875,Rental unit in Praha 916 · ★4.85 · 1 bedroom · 2 beds · 1 bath,37304260,Nela,,Praha 21,50.07053,14.68416,Entire home/apt,662,2,40,2019-10-10,0.42,1,174,0,
7196593,Rental unit in Prague · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,37684781,Lukas,,Praha 1,50.09164,14.42203,Private room,1321,13,306,2022-10-25,3.16,1,188,2,
7215082,Rental unit in Prague · ★4.91 · 1 bedroom · 3 beds · 1.5 baths,14131894,David,,Praha 7,50.09949,14.43567,Entire home/apt,1800,3,82,2023-05-29,0.87,1,0,7,
7215226,Rental unit in Prague Old Town · ★5.0 · 1 bedroom · 1.5 baths,21923143,Viktor,,Praha 1,50.09135,14.4201,Entire home/apt,2839,3,65,2023-05-07,0.67,1,25,3,
7218932,Rental unit in Prague · ★4.37 · 3 bedrooms · 3 beds · 1 bath,33392985,Dagmar,,Praha 1,50.08291,14.40358,Entire home/apt,3558,1,20,2022-10-09,0.24,5,313,2,
7218941,Rental unit in Prague · ★4.44 · 2 bedrooms · 2 beds · 1.5 baths,33392985,Dagmar,,Praha 1,50.08201,14.40557,Entire home/apt,5964,1,19,2023-04-23,0.20,5,316,3,
7238602,Rental unit in Prague · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,3112606,Lucie,,Praha 2,50.07435,14.43523,Entire home/apt,2000,2,387,2023-06-14,4.05,2,47,45,
7239297,Rental unit in Prague · ★4.71 · 2 bedrooms · 1 bed · 1 bath,37902817,Gabriela,,Praha 3,50.07905,14.45326,Entire home/apt,1243,2,175,2023-06-05,1.81,1,271,36,
7242654,Rental unit in Prague · ★4.92 · 1 bedroom · 2 beds · 1 bath,400864,Jaroslav,,Praha 2,50.07686,14.43987,Entire home/apt,2096,1,289,2023-05-23,2.98,27,332,14,
7352200,Rental unit in Prague · ★4.87 · 2 bedrooms · 5 beds · 1 bath,14999824,Jana,,Praha 1,50.09041,14.42127,Entire home/apt,2366,6,244,2023-06-22,2.81,1,111,55,
7356783,Rental unit in Prague · ★4.90 · 1 bedroom · 1 bed · 1 private bath,38546107,Sian,,Praha 3,50.08653,14.45744,Private room,700,2,151,2020-01-02,1.68,1,143,0,
7357217,Rental unit in Prague · ★4.98 · 2 bedrooms · 4 beds · 1 bath,38483171,Tomáš,,Praha 6,50.08207,14.36426,Entire home/apt,1200,3,82,2018-07-29,0.85,1,0,0,
7361726,Rental unit in Prag · ★4.91 · 1 bedroom · 1 bed · 1 bath,38570732,Carsten,,Praha 3,50.08853,14.46472,Entire home/apt,710,5,186,2020-10-14,2.25,3,0,0,
7362114,Rental unit in Prague · ★4.94 · 2 bedrooms · 2 beds · 1 bath,38570732,Carsten,,Praha 3,50.0875,14.46501,Entire home/apt,710,1,192,2020-03-08,2.03,3,0,0,
7377708,Condo in Prague · ★4.76 · 1 bedroom · 1 bed · 1 bath,33706546,Eva,,Praha 1,50.08978,14.42644,Entire home/apt,1865,3,134,2023-06-22,1.54,4,33,17,
7391807,Rental unit in Prague · ★4.70 · 4 bedrooms · 10 beds · 1.5 baths,9345552,Romana,,Praha 8,50.09218,14.4423,Entire home/apt,5248,2,164,2023-06-06,1.70,45,270,40,
7397118,Townhouse in Prague · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,17351705,Hana,,Praha 6,50.09213,14.3774,Entire home/apt,2357,3,87,2023-06-11,0.91,1,205,24,
7429318,Rental unit in Praha · ★4.81 · 1 bedroom · 4 beds · 1.5 baths,38914829,Andrea,,Praha 11,50.03773,14.48724,Entire home/apt,1010,3,21,2018-01-06,0.22,1,163,0,
7464775,Rental unit in Prague · ★4.38 · Studio · 2 beds · 1 bath,18151373,Bianka,,Praha 2,50.0727,14.43137,Entire home/apt,3193,2,24,2016-12-21,0.25,18,361,0,
7475752,Home in Prague · ★4.89 · 1 bedroom · 5 beds · 1 shared bath,36322715,Ian,,Praha 7,50.10464,14.45424,Private room,716,1,38,2020-01-03,0.43,1,0,0,
7505057,Rental unit in Prague · ★4.64 · 1 bedroom · 2 beds · 1 bath,6401971,Jiri,,Praha 2,50.07235,14.439929,Entire home/apt,2409,4,14,2023-05-29,0.63,6,355,3,
7515241,Rental unit in Prague · ★4.57 · Studio · 2 beds · 1 bath,39372726,David,,Praha 3,50.08586,14.44865,Entire home/apt,1200,2,147,2020-03-01,1.53,1,0,0,
7520606,Rental unit in Prague · ★4.67 · 2 bedrooms · 3 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08091,14.41809,Entire home/apt,2089,2,354,2023-06-09,3.71,93,6,49,
7522689,Bed and breakfast in Prague · ★4.0 · 1 bedroom · 2 beds · 1.5 baths,6401971,Jiri,,Praha 2,50.07228,14.43776,Private room,2861,1,4,2023-01-15,0.04,6,308,1,
7539480,Rental unit in Prague 7 – Letná · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,39503333,Mikuláš,,Praha 7,50.09989,14.42976,Private room,740,1,75,2023-06-02,0.78,1,272,13,
7561855,Rental unit in Prague · ★4.84 · 3 bedrooms · 5 beds · 1 bath,6649361,Jan&Jana,,Praha 2,50.07324,14.43013,Entire home/apt,3286,1,386,2023-06-19,4.02,3,73,48,
7588544,Boat in Praha · ★5.0 · 2 bedrooms · 2 beds · 1 bath,39795957,Adam,,Praha 4,50.05773,14.41697,Entire home/apt,12500,1,5,2018-05-29,0.05,1,358,0,
7589597,Rental unit in Prague · ★4.71 · 1 bedroom · 1 bed · 1 bath,16655998,Lenka,,Praha 10,50.07262,14.47139,Entire home/apt,1365,2,81,2023-06-19,0.84,1,171,25,
7600863,Home in Prague · ★4.85 · 3 bedrooms · 3 beds · 2.5 baths,974253,Sarah,,Praha 10,50.06822,14.4885,Entire home/apt,22300,20,310,2019-07-21,3.23,4,365,0,
7607880,Bed and breakfast in Prague · ★4.10 · 1 bedroom · 2 beds · 1 shared bath,34253626,Petr,,Praha 2,50.07574,14.4202,Private room,2691,1,42,2022-10-11,0.44,5,274,1,
7617143,Rental unit in Prague · ★4.59 · 4 bedrooms · 6 beds · 1.5 baths,9550037,Anton & Vika,,Praha 1,50.08464,14.42025,Entire home/apt,4461,1,297,2023-06-18,3.13,64,86,49,
7672814,Tiny home in Prague · ★4.97 · 1 bedroom · 2 beds · 1 bath,40287075,Tereza,,Praha 8,50.12225,14.4412,Entire home/apt,828,3,205,2023-06-19,2.14,1,37,32,
7686823,Bed and breakfast in Prague · ★3.96 · 1 bedroom · 3 beds · 1 private bath,34253626,Petr,,Praha 2,50.07541,14.42321,Private room,2499,1,23,2023-05-29,0.24,5,275,2,
7698557,Bed and breakfast in Prague · ★4.13 · 1 bedroom · 2 beds · 1 shared bath,34253626,Petr,,Praha 2,50.07541,14.42321,Private room,2241,1,121,2023-06-08,1.27,5,261,3,
7702112,Rental unit in Prague · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,39691636,Mike And Martina,,Praha 2,50.07807,14.43838,Entire home/apt,2300,3,373,2023-05-29,3.89,2,104,37,
7719476,Condo in Prague · ★4.86 · 1 bedroom · 1 bed · 1 bath,40559857,Magdalena,,Praha 10,50.07129,14.45516,Entire home/apt,1979,2,138,2023-01-02,1.44,1,0,8,
7725443,Condo in Prague · ★4.43 · 2 bedrooms · 3 beds · 1 bath,7287777,Simon,,Praha 16,49.98357,14.36222,Entire home/apt,1166,2,101,2023-06-11,1.06,2,345,3,
7729299,Rental unit in Prague · ★4.51 · Studio · 1 bed · 1 bath,40613649,Marek & Cori,,Praha 6,50.09635,14.34832,Entire home/apt,615,2,43,2020-02-18,0.45,1,174,0,
7782488,Villa in Prague · ★4.80 · 2 bedrooms · 4 beds · 1.5 baths,40949865,Jan,,Praha 6,50.10342,14.41581,Entire home/apt,4897,14,16,2018-12-21,0.17,1,350,0,
7792809,Condo in Prague · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,11257014,Jt,,Praha 10,50.07448,14.45537,Entire home/apt,1771,3,229,2023-06-05,2.66,33,248,27,
7792995,Houseboat in Prague · ★4.95 · 2 bedrooms · 5 beds · 1 bath,14728465,Rob And Meg,,Praha 5,50.05604,14.41272,Entire home/apt,4842,1,255,2023-05-26,2.75,5,284,28,
7800642,Rental unit in Praha · ★4.75 · 4 bedrooms · 13 beds · 2 baths,3174648,Petr,,Praha 2,50.07376,14.41379,Entire home/apt,4630,2,44,2023-06-03,0.46,14,298,33,
7811256,Rental unit in Prague · ★4.72 · 1 bedroom · 2 beds · 1 bath,35373012,Tomáš,,Praha 1,50.08701,14.4188,Entire home/apt,1757,2,146,2023-06-04,1.60,7,348,21,
7811293,Rental unit in Prague · ★4.72 · 1 bedroom · 4 beds · 1 bath,35373012,Tomáš,,Praha 1,50.08701,14.41883,Entire home/apt,1943,2,167,2023-06-07,1.78,7,336,38,
7827725,Rental unit in Prague · ★4.59 · 1 bedroom · 4 beds · 1 bath,35373012,Tomáš,,Praha 1,50.08699,14.41879,Entire home/apt,1714,2,144,2023-06-08,1.51,7,349,19,
7831095,Rental unit in Prague · ★4.05 · 1 bedroom · 1 bed · 1.5 baths,41237972,Václav,,Praha 5,50.07742,14.40738,Entire home/apt,2960,2,21,2016-09-15,0.22,1,0,0,
7850115,Aparthotel in Prague · ★4.82 · 1 bedroom · 2 beds · 1 bath,13574336,Stana & Dominik,,Praha 1,50.09113,14.42797,Hotel room,2132,1,11,2022-06-14,0.12,9,299,0,
7853492,Rental unit in Prague · ★4.69 · 3 bedrooms · 3 beds · 1.5 baths,41384816,Alexander,,Praha 5,50.08069,14.40454,Entire home/apt,4258,3,100,2023-06-08,1.09,1,168,23,
7858882,Rental unit in Prague 2 · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,40934844,Petr,,Praha 2,50.06994,14.44204,Shared room,333,3,23,2021-10-15,0.30,1,0,0,
7932725,Rental unit in Prague · ★4.61 · 1 bedroom · 2 beds · 1.5 baths,1629431,Alex & Natalia,,Praha 2,50.073181,14.430742,Entire home/apt,1777,2,172,2023-06-08,1.83,18,227,60,
7945045,Rental unit in Prague · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,41898952,Eva'S,,Praha 1,50.08426,14.43075,Entire home/apt,1064,2,62,2022-12-19,0.65,6,0,2,
7970512,Rental unit in Prague · ★4.85 · 1 bedroom · 2 beds · 1 bath,2941533,Alexandra,,Praha 3,50.08062,14.44654,Entire home/apt,1439,14,110,2023-05-29,1.17,2,16,2,
7979407,Home in Prague · ★5.0 · 3 bedrooms · 6 beds · 2 baths,26699433,Marie,,Praha 16,49.97999,14.34615,Private room,1100,2,38,2019-10-31,0.40,1,23,0,
7985032,Rental unit in Prague · ★4.75 · 1 bedroom · 3 beds · 1 bath,38632547,Alina,,Praha 1,50.07859,14.42302,Entire home/apt,2143,1,136,2022-07-07,1.45,5,0,3,
8014702,Condo in Praha/Karlín · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,26538491,Kristýna,,Praha 8,50.09345,14.45466,Entire home/apt,3821,2,13,2023-05-29,0.14,1,91,7,
8038994,Rental unit in Prague · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,41898952,Eva'S,,Praha 1,50.08471,14.43202,Entire home/apt,1183,2,47,2023-01-08,0.50,6,0,7,
8039387,Rental unit in Prague · ★4.85 · 1 bedroom · 1 bed · 1 bath,41898952,Eva'S,,Praha 1,50.08466,14.43168,Entire home/apt,1821,2,20,2023-03-05,0.21,6,0,3,
8039392,Rental unit in Prague · ★4.94 · Studio · 1 bed · 1 bath,42455745,Claudia,,Praha 4,50.05773,14.42699,Entire home/apt,1000,2,141,2023-06-17,1.55,1,192,29,
8041368,Rental unit in Prague · ★4.72 · 1 bedroom · 2 beds · 1 shared bath,7732733,Vaclav Levi,,Praha 10,50.07225,14.45681,Private room,743,2,130,2023-06-22,1.37,4,301,13,
8043921,Rental unit in Prague · ★4.60 · 2 bedrooms · 2 beds · 1 bath,41898952,Eva'S,,Praha 1,50.08493,14.43168,Entire home/apt,1916,2,11,2020-03-01,0.12,6,0,0,
